tail,head,cap,length,fft,alpha,beta,speedLimit,toll,type
726,180,49500,1.388332788,0,0.15,4,0,0,3
726,416,2000,3.291253321,1.54,0.15,4,0,0,1
726,720,3000,9.522987345,7.07,0.15,4,0,0,1
726,727,4000,9.23267778,6.74,0.15,4,0,0,1
726,913,4000,12.12309179,9.38,0.15,4,0,0,1
727,181,49500,1.388332788,0,0.15,4,0,0,3
727,415,3500,6.83110201,4.8,0.15,4,0,0,1
727,721,3000,9.424833454,7.03,0.15,4,0,0,1
727,726,4000,9.23267778,6.74,0.15,4,0,0,1
727,729,1000,7.241323795,5.71,0.15,4,0,0,1
727,731,2000,7.273864731,5.26,0.15,4,0,0,1
728,182,49500,1.388332788,0,0.15,4,0,0,3
728,684,3500,4.713189212,3.91,0.15,4,0,0,1
728,724,4500,4.810329216,3.74,0.15,4,0,0,1
728,729,5000,4.520084026,4,0.15,4,0,0,1
728,730,3500,4.713189212,4.18,0.15,4,0,0,1
729,183,49500,1.388332788,0,0.15,4,0,0,3
729,725,4500,4.712159232,4.39,0.15,4,0,0,1
729,727,1000,7.241323795,5.71,0.15,4,0,0,1
729,728,5000,4.520084026,4,0.15,4,0,0,1
729,731,4000,4.618157449,4.3,0.15,4,0,0,1
730,184,49500,1.388332788,0,0.15,4,0,0,3
730,413,4000,5.102006723,3.35,0.15,4,0,0,1
730,686,1000,4.713189212,3.91,0.15,4,0,0.471318921,1
730,728,3500,4.713189212,4.18,0.15,4,0,0,1
730,731,3000,4.811327009,4.49,0.15,4,0,0,1
731,185,49500,1.388332788,0,0.15,4,0,0,3
731,414,3500,5.1508825,3.29,0.15,4,0,0,1
731,727,2000,7.273864731,5.26,0.15,4,0,0,1
731,729,4000,4.618157449,4.3,0.15,4,0,0,1
731,730,3000,4.811327009,4.49,0.15,4,0,0,1
732,186,49500,1.388332788,0,0.15,4,0,0,3
732,416,2000,6.359113601,5.28,0.15,4,0,0,1
732,417,3500,13.19208245,9.84,0.15,4,0,0,1
732,733,3000,9.330799484,6.82,0.15,4,0,0,1
732,864,4000,10.01333837,7.94,0.15,4,0,0,1
733,187,49500,1.388332788,0,0.15,4,0,0,3
733,415,3500,2.826539148,3.01,0.15,4,0,0,1
733,732,3000,9.330799484,6.82,0.15,4,0,0,1
733,735,1000,7.241323795,5.96,0.15,4,0,0,1
733,737,2500,7.566733152,5.9,0.15,4,0,0,1
733,865,5000,9.428921188,6.95,0.15,4,0,0,1
734,188,49500,1.388332788,0,0.15,4,0,0,3
734,413,4000,1.001140716,0.65,0.15,4,0,0,1
734,696,1500,4.520084026,4.2,0.15,4,0,0,1
734,735,4500,4.516881431,3.91,0.15,4,0,0,1
734,736,5000,4.712159232,4.88,0.15,4,0,0,1
735,189,49500,1.388332788,0,0.15,4,0,0,3
735,414,3500,1.02492682,0.54,0.15,4,0,0,1
735,733,1000,7.241323795,5.96,0.15,4,0,0,1
735,734,4500,4.516881431,3.91,0.15,4,0,0,1
735,737,3000,4.9084992,5.19,0.15,4,0,0,1
736,190,49500,1.388332788,0,0.15,4,0,0,3
736,698,4500,4.613989248,4.32,0.15,4,0,0,1
736,734,5000,4.712159232,4.88,0.15,4,0,0,1
736,737,6500,4.525410954,4.67,0.15,4,0,0,1
736,866,3500,7.578819325,6.66,0.15,4,0,0,1
737,191,49500,1.388332788,0,0.15,4,0,0,3
737,733,2500,7.566733152,5.9,0.15,4,0,0,1
737,735,3000,4.9084992,5.19,0.15,4,0,0,1
737,736,6500,4.525410954,4.67,0.15,4,0,0,1
737,866,2000,7.357518432,5.36,0.15,4,0,0,1
738,192,49500,1.388332788,0,0.15,4,0,0,3
738,740,1000,5.58793205,4.28,0.15,4,0,0,1
738,742,2000,6.200271348,5.38,0.15,4,0,0,1
738,746,1500,9.330799484,8.62,0.15,4,0,0,1
738,784,1500,4.613989248,3.52,0.15,4,0,0,1
738,920,1500,9.359156125,8.24,0.15,4,0,0,1
739,193,49500,1.388332788,0,0.15,4,0,0,3
739,419,1500,5.492256549,5.07,0.15,4,0,0,1
739,740,2000,4.912425999,4.11,0.15,4,0,0,1
739,741,2000,4.320589743,3.38,0.15,4,0,0,1
739,921,2000,7.405171108,5.84,0.15,4,0,0,1
740,194,49500,1.388332788,0,0.15,4,0,0,3
740,738,1000,5.58793205,4.28,0.15,4,0,0,1
740,739,2000,4.912425999,4.11,0.15,4,0,0,1
740,742,1500,4.239527086,3.99,0.15,4,0,0,1
740,920,2000,7.802502048,7.59,0.15,4,0,0,1
741,195,49500,1.388332788,0,0.15,4,0,0,3
741,739,2000,4.320589743,3.38,0.15,4,0,0,1
741,742,500,4.615035322,4.07,0.15,4,0,0,1
741,743,1000,7.607385181,6.77,0.15,4,0,0,1
741,747,2500,4.9094809,3.8,0.15,4,0,0,1
742,196,49500,1.388332788,0,0.15,4,0,0,3
742,738,2000,6.200271348,5.38,0.15,4,0,0,1
742,740,1500,4.239527086,3.99,0.15,4,0,0,1
742,741,500,4.615035322,4.07,0.15,4,0,0,1
742,748,2500,4.814336483,3.74,0.15,4,0,0,1
743,197,49500,1.388332788,0,0.15,4,0,0,3
743,419,1500,2.619497042,1.44,0.15,4,0,0,1
743,741,1000,7.607385181,6.77,0.15,4,0,0,1
743,744,2500,8.667910691,7.11,0.15,4,0,0,1
743,745,2000,8.670694856,7.62,0.15,4,0,0,1
743,751,3000,7.792620676,6.11,0.15,4,0,0,1
743,752,1500,7.543767813,6.51,0.15,4,0,0,1
743,921,2500,10.74142169,8.94,0.15,4,0,0,1
743,922,1000,10.45222257,9.71,0.15,4,0,0,1
744,198,49500,1.388332788,0,0.15,4,0,0,3
744,743,2500,8.667910691,7.11,0.15,4,0,0,1
744,745,6000,4.320589743,3.79,0.15,4,0,0,1
744,922,1500,8.078617198,6.24,0.15,4,0,0.80786172,1
745,199,49500,1.388332788,0,0.15,4,0,0,3
745,743,2000,8.670694856,7.62,0.15,4,0,0,1
745,744,6000,4.320589743,3.79,0.15,4,0,0,1
745,755,4000,4.713189212,4.75,0.15,4,0,0,1
746,200,49500,1.388332788,0,0.15,4,0,0,3
746,738,1500,9.330799484,8.62,0.15,4,0,0,1
746,748,2000,5.596558134,4.66,0.15,4,0,0,1
746,750,2000,5.795360398,4.84,0.15,4,0,0,1
746,757,4000,9.524516221,7.09,0.15,4,0,0,1
746,792,1000,4.9084992,3.98,0.15,4,0,0,1
747,201,49500,1.388332788,0,0.15,4,0,0,3
747,741,2500,4.9094809,3.8,0.15,4,0,0,1
747,748,3000,4.9084992,4.52,0.15,4,0,0,1
747,749,2000,4.515819264,3.85,0.15,4,0,0,1
747,752,2500,4.810329216,4.47,0.15,4,0,0,1
748,202,49500,1.388332788,0,0.15,4,0,0,3
748,742,2500,4.814336483,3.74,0.15,4,0,0,1
748,746,2000,5.596558134,4.66,0.15,4,0,0,1
748,747,3000,4.9084992,4.52,0.15,4,0,0,1
748,750,4500,4.613989248,4.92,0.15,4,0,0,1
749,203,49500,1.388332788,0,0.15,4,0,0,3
749,747,2000,4.515819264,3.85,0.15,4,0,0,1
749,750,2000,4.9094809,5.32,0.15,4,0,0,1
749,754,3500,4.613989248,4.1,0.15,4,0,0,1
749,758,3000,4.811327009,3.65,0.15,4,0,0,1
750,204,49500,1.388332788,0,0.15,4,0,0,3
750,746,2000,5.795360398,4.84,0.15,4,0,0,1
750,748,4500,4.613989248,4.92,0.15,4,0,0,1
750,749,2000,4.9094809,5.32,0.15,4,0,0,1
750,759,1000,4.713189212,4.09,0.15,4,0,0.471318921,1
751,205,49500,1.388332788,0,0.15,4,0,0,3
751,420,3000,4.024969344,2.57,0.15,4,0,0,1
751,743,3000,7.792620676,6.11,0.15,4,0,0,1
751,753,8000,4.422010602,4.36,0.15,4,0,0,1
751,755,3000,5.897553742,4.87,0.15,4,0,0,1
752,206,49500,1.388332788,0,0.15,4,0,0,3
752,420,3000,1.45940142,1.68,0.15,4,0,0,1
752,743,1500,7.543767813,6.51,0.15,4,0,0,1
752,747,2500,4.810329216,4.47,0.15,4,0,0,1
752,754,2000,4.520084026,3.69,0.15,4,0,0,1
753,207,49500,1.388332788,0,0.15,4,0,0,3
753,421,2000,2.372382271,0.94,0.15,4,0,0,1
753,751,8000,4.422010602,4.36,0.15,4,0,0,1
753,756,4500,5.302080369,4.66,0.15,4,0,0,1
753,762,3500,4.811327009,3.45,0.15,4,0,0,1
754,208,49500,1.388332788,0,0.15,4,0,0,3
754,421,2000,2.953274988,2.86,0.15,4,0,0,1
754,749,3500,4.613989248,4.1,0.15,4,0,0,1
754,752,2000,4.520084026,3.69,0.15,4,0,0,1
754,763,1000,5.00763479,3.86,0.15,4,0,0.500763479,1
755,209,49500,1.388332788,0,0.15,4,0,0,3
755,745,4000,4.713189212,4.75,0.15,4,0,0,1
755,751,3000,5.897553742,4.87,0.15,4,0,0,1
755,756,9000,4.680358595,4.52,0.15,4,0,0,1
756,210,49500,1.388332788,0,0.15,4,0,0,3
756,753,4500,5.302080369,4.66,0.15,4,0,0,1
756,755,9000,4.680358595,4.52,0.15,4,0,0,1
756,766,6500,4.943711647,4.83,0.15,4,0,0,1
757,211,49500,1.388332788,0,0.15,4,0,0,3
757,746,4000,9.524516221,7.09,0.15,4,0,0,1
757,759,1500,5.943130364,4.43,0.15,4,0,0,1
757,761,3000,6.020475437,4.7,0.15,4,0,0,1
757,768,2000,9.424318464,7.48,0.15,4,0,0,1
757,800,3000,4.716246966,3.71,0.15,4,0,0,1
758,212,49500,1.388332788,0,0.15,4,0,0,3
758,749,3000,4.811327009,3.65,0.15,4,0,0,1
758,759,500,4.712159232,3.87,0.15,4,0,0.471215923,1
758,760,2000,5.006669184,3.87,0.15,4,0,0,1
758,763,5500,4.814336483,4.07,0.15,4,0,0,1
759,213,49500,1.388332788,0,0.15,4,0,0,3
759,750,1000,4.713189212,4.09,0.15,4,0,0,1
759,757,1500,5.943130364,4.43,0.15,4,0,0,1
759,758,500,4.712159232,3.87,0.15,4,0,0.471215923,1
759,761,2000,4.712159232,3.59,0.15,4,0,0,1
760,214,49500,1.388332788,0,0.15,4,0,0,3
760,758,2000,5.006669184,3.87,0.15,4,0,0,1
760,761,2500,4.721348586,3.63,0.15,4,0,0,1
760,765,6000,4.716246966,4.63,0.15,4,0,0,1
760,769,1000,4.516881431,3.6,0.15,4,0,0.451688143,1
761,215,49500,1.388332788,0,0.15,4,0,0,3
761,757,3000,6.020475437,4.7,0.15,4,0,0,1
761,759,2000,4.712159232,3.59,0.15,4,0,0,1
761,760,2500,4.721348586,3.63,0.15,4,0,0,1
761,770,1500,4.712159232,3.82,0.15,4,0,0.471215923,1
762,216,49500,1.388332788,0,0.15,4,0,0,3
762,422,1000,0.98169984,0.87,0.15,4,0,0.098169984,1
762,753,3500,4.811327009,3.45,0.15,4,0,0,1
762,763,2500,4.713189212,4.19,0.15,4,0,0,1
762,764,500,4.418743634,4.48,0.15,4,0,0.441874363,1
763,217,49500,1.388332788,0,0.15,4,0,0,3
763,754,1000,5.00763479,3.86,0.15,4,0,0,1
763,758,5500,4.814336483,4.07,0.15,4,0,0,1
763,762,2500,4.713189212,4.19,0.15,4,0,0,1
763,765,4500,4.615035322,4.7,0.15,4,0,0,1
764,218,49500,1.388332788,0,0.15,4,0,0,3
764,423,1000,1.119314845,0.6,0.15,4,0,0.111931485,1
764,762,500,4.418743634,4.48,0.15,4,0,0,1
764,765,3500,4.917334499,4.25,0.15,4,0,0,1
764,773,3000,5.00763479,4.13,0.15,4,0,0,1
765,219,49500,1.388332788,0,0.15,4,0,0,3
765,760,6000,4.716246966,4.63,0.15,4,0,0,1
765,763,4500,4.615035322,4.7,0.15,4,0,0,1
765,764,3500,4.917334499,4.25,0.15,4,0,0,1
765,774,6000,4.615035322,4.01,0.15,4,0,0,1
766,220,49500,1.388332788,0,0.15,4,0,0,3
766,422,1000,4.9094809,3.61,0.15,4,0,0.49094809,1
766,756,6500,4.943711647,4.83,0.15,4,0,0,1
766,767,3500,4.943711647,3.66,0.15,4,0,0.494371165,1
767,221,49500,1.388332788,0,0.15,4,0,0,3
767,423,1000,5.626604586,4.08,0.15,4,0,0,1
767,766,3500,4.943711647,3.66,0.15,4,0,0,1
767,777,6000,4.748836182,4.58,0.15,4,0,0,1
768,222,49500,1.388332788,0,0.15,4,0,0,3
768,584,5000,9.621157329,10.15,0.15,4,0,0,1
768,757,2000,9.424318464,7.48,0.15,4,0,0,1
768,770,1500,5.943130364,6.33,0.15,4,0,0,1
768,772,1500,6.146406605,5.19,0.15,4,0,0.614640661,1
768,808,4500,4.712159232,3.59,0.15,4,0,0,1
769,223,49500,1.388332788,0,0.15,4,0,0,3
769,760,1000,4.516881431,3.6,0.15,4,0,0,1
769,770,2500,4.615035322,3.79,0.15,4,0,0,1
769,771,2000,4.618157449,4.54,0.15,4,0,0,1
769,774,1000,4.9094809,5.21,0.15,4,0,0,1
770,224,49500,1.388332788,0,0.15,4,0,0,3
770,761,1500,4.712159232,3.82,0.15,4,0,0,1
770,768,1500,5.943130364,6.33,0.15,4,0,0,1
770,769,2500,4.615035322,3.79,0.15,4,0,0,1
770,772,5500,5.006669184,4.05,0.15,4,0,0,1
771,225,49500,1.388332788,0,0.15,4,0,0,3
771,585,3000,4.9084992,3.88,0.15,4,0,0.49084992,1
771,769,2000,4.618157449,4.54,0.15,4,0,0,1
771,772,5000,4.819341542,3.94,0.15,4,0,0,1
771,776,2500,4.713189212,3.9,0.15,4,0,0,1
772,226,49500,1.388332788,0,0.15,4,0,0,3
772,586,3000,4.615035322,3.83,0.15,4,0,0,1
772,768,1500,6.146406605,5.19,0.15,4,0,0,1
772,770,5500,5.006669184,4.05,0.15,4,0,0,1
772,771,5000,4.819341542,3.94,0.15,4,0,0,1
773,227,49500,1.388332788,0,0.15,4,0,0,3
773,424,1000,1.097572608,1.3,0.15,4,0,0.109757261,1
773,764,3000,5.00763479,4.13,0.15,4,0,0,1
773,774,4000,4.9094809,4.05,0.15,4,0,0,1
773,775,2000,4.516881431,3.38,0.15,4,0,0.451688143,1
774,228,49500,1.388332788,0,0.15,4,0,0,3
774,765,6000,4.615035322,4.01,0.15,4,0,0,1
774,769,1000,4.9094809,5.21,0.15,4,0,0,1
774,773,4000,4.9094809,4.05,0.15,4,0,0,1
774,776,3000,4.613989248,4.01,0.15,4,0,0.461398925,1
775,229,49500,1.388332788,0,0.15,4,0,0,3
775,425,2000,2.374410044,2.62,0.15,4,0,0.237441004,1
775,589,2500,5.104839168,4.97,0.15,4,0,0,1
775,773,2000,4.516881431,3.38,0.15,4,0,0,1
775,776,2500,4.810329216,3.81,0.15,4,0,0,1
776,230,49500,1.388332788,0,0.15,4,0,0,3
776,590,7500,5.006669184,4.76,0.15,4,0,0,1
776,771,2500,4.713189212,3.9,0.15,4,0,0,1
776,774,3000,4.613989248,4.01,0.15,4,0,0,1
776,775,2500,4.810329216,3.81,0.15,4,0,0.481032922,1
777,231,49500,1.388332788,0,0.15,4,0,0,3
777,424,1000,5.359035053,3.72,0.15,4,0,0,1
777,767,6000,4.748836182,4.58,0.15,4,0,0,1
777,778,3000,5.581027964,4.66,0.15,4,0,0.558102796,1
777,779,2500,4.762000616,3.78,0.15,4,0,0.476200062,1
778,232,49500,1.388332788,0,0.15,4,0,0,3
778,429,6500,3.85746882,2.77,0.15,4,0,0,1
778,597,500,6.656037569,10.64,0.15,4,0,0,1
778,777,3000,5.581027964,4.66,0.15,4,0,0,1
778,779,4000,4.721348586,5.18,0.15,4,0,0,1
779,233,49500,1.388332788,0,0.15,4,0,0,3
779,425,2000,2.793966025,1.48,0.15,4,0,0,1
779,427,7000,4.142966446,2.65,0.15,4,0,0,1
779,777,2500,4.762000616,3.78,0.15,4,0,0,1
779,778,4000,4.721348586,5.18,0.15,4,0,0,1
780,234,49500,1.388332788,0,0.15,4,0,0,3
780,781,3500,9.522987345,7.09,0.15,4,0,0,1
780,785,2500,9.227978496,8.54,0.15,4,0,0,1
780,914,2000,18.5935559,13.52,0.15,4,0,0,1
780,916,500,9.990694898,7.93,0.15,4,0,0,1
781,235,49500,1.388332788,0,0.15,4,0,0,3
781,780,3500,9.522987345,7.09,0.15,4,0,0,1
781,782,3000,9.32820844,6.76,0.15,4,0,0,1
781,786,2500,9.130339596,6.76,0.15,4,0,0,1
781,917,1000,10.00852643,7.44,0.15,4,0,0,1
782,236,49500,1.388332788,0,0.15,4,0,0,3
782,781,3000,9.32820844,6.76,0.15,4,0,0,1
782,783,3000,9.621157329,7.02,0.15,4,0,0,1
782,787,3500,8.933468544,7.12,0.15,4,0,0,1
782,917,3000,11.09494628,8.24,0.15,4,0,0,1
782,918,500,10.28678201,9.5,0.15,4,0,0,1
783,237,49500,1.388332788,0,0.15,4,0,0,3
783,782,3000,9.621157329,7.02,0.15,4,0,0,1
783,784,3500,6.289783062,4.94,0.15,4,0,0,1
783,788,1500,7.450570702,5.53,0.15,4,0,0,1
783,789,1000,7.357518432,5.68,0.15,4,0,0,1
783,918,500,10.82588006,9.98,0.15,4,0,0,1
783,919,1500,10.19693233,9,0.15,4,0,0,1
784,238,49500,1.388332788,0,0.15,4,0,0,3
784,738,1500,4.613989248,3.52,0.15,4,0,0,1
784,783,3500,6.289783062,4.94,0.15,4,0,0,1
784,792,1000,9.32614848,7.73,0.15,4,0,0,1
784,919,2500,9.286285029,7.35,0.15,4,0,0,1
785,239,49500,1.388332788,0,0.15,4,0,0,3
785,780,2500,9.227978496,8.54,0.15,4,0,0,1
785,786,4000,9.424318464,7.03,0.15,4,0,0,1
785,793,4000,9.32666347,6.96,0.15,4,0,0,1
785,914,2500,12.46913294,9.24,0.15,4,0,0,1
786,240,49500,1.388332788,0,0.15,4,0,0,3
786,781,2500,9.130339596,6.76,0.15,4,0,0,1
786,785,4000,9.424318464,7.03,0.15,4,0,0,1
786,787,1500,9.424318464,6.96,0.15,4,0,0,1
786,794,3000,9.424318464,6.89,0.15,4,0,0,1
787,241,49500,1.388332788,0,0.15,4,0,0,3
787,782,3500,8.933468544,7.12,0.15,4,0,0,1
787,786,1500,9.424318464,6.96,0.15,4,0,0,1
787,789,500,7.551428291,6.03,0.15,4,0,0,1
787,791,500,7.699938555,5.74,0.15,4,0,0,1
787,795,4500,9.522987345,7.03,0.15,4,0,0,1
788,242,49500,1.388332788,0,0.15,4,0,0,3
788,783,1500,7.450570702,5.53,0.15,4,0,0,1
788,789,2000,4.713189212,4.39,0.15,4,0,0,1
788,790,1500,4.41764928,3.38,0.15,4,0,0,1
788,792,2000,4.390290432,3.5,0.15,4,0,0,1
789,243,49500,1.388332788,0,0.15,4,0,0,3
789,783,1000,7.357518432,5.68,0.15,4,0,0,1
789,787,500,7.551428291,6.03,0.15,4,0,0,1
789,788,2000,4.713189212,4.39,0.15,4,0,0,1
789,791,1500,4.613989248,3.45,0.15,4,0,0,1
790,244,49500,1.388332788,0,0.15,4,0,0,3
790,788,1500,4.41764928,3.38,0.15,4,0,0,1
790,791,2000,4.713189212,4.62,0.15,4,0,0,1
790,792,2500,4.630662052,3.42,0.15,4,0,0,1
790,796,2000,4.810329216,3.98,0.15,4,0,0,1
791,245,49500,1.388332788,0,0.15,4,0,0,3
791,787,500,7.699938555,5.74,0.15,4,0,0,1
791,789,1500,4.613989248,3.45,0.15,4,0,0,1
791,790,2000,4.713189212,4.62,0.15,4,0,0,1
791,797,1500,4.912425999,3.65,0.15,4,0,0,1
792,246,49500,1.388332788,0,0.15,4,0,0,3
792,746,1000,4.9084992,3.98,0.15,4,0,0.49084992,1
792,784,1000,9.32614848,7.73,0.15,4,0,0,1
792,788,2000,4.390290432,3.5,0.15,4,0,0,1
792,790,2500,4.630662052,3.42,0.15,4,0,0,1
792,800,500,9.32614848,7.99,0.15,4,0,0,1
793,247,49500,1.388332788,0,0.15,4,0,0,3
793,785,4000,9.32666347,6.96,0.15,4,0,0,1
793,794,3500,9.32666347,6.96,0.15,4,0,0,1
793,801,3000,9.424833454,7.03,0.15,4,0,0,1
793,914,2000,11.76607492,8.7,0.15,4,0,0,1
794,248,49500,1.388332788,0,0.15,4,0,0,3
794,786,3000,9.424318464,6.89,0.15,4,0,0,1
794,793,3500,9.32666347,6.96,0.15,4,0,0,1
794,795,4000,9.522987345,7.03,0.15,4,0,0,1
794,802,3000,9.32666347,7.41,0.15,4,0,0,1
795,249,49500,1.388332788,0,0.15,4,0,0,3
795,787,4500,9.522987345,7.03,0.15,4,0,0,1
795,794,4000,9.522987345,7.03,0.15,4,0,0,1
795,797,1500,7.268553896,5.8,0.15,4,0,0,1
795,799,2500,7.620034625,5.71,0.15,4,0,0,1
795,803,2500,9.227978496,7.33,0.15,4,0,0,1
796,250,49500,1.388332788,0,0.15,4,0,0,3
796,790,2000,4.810329216,3.98,0.15,4,0,0,1
796,797,1000,4.912425999,3.58,0.15,4,0,0,1
796,798,1000,4.713189212,4.39,0.15,4,0,0,1
796,800,500,4.435062382,3.31,0.15,4,0,0.443506238,1
797,251,49500,1.388332788,0,0.15,4,0,0,3
797,791,1500,4.912425999,3.65,0.15,4,0,0,1
797,795,1500,7.268553896,5.8,0.15,4,0,0,1
797,796,1000,4.912425999,3.58,0.15,4,0,0,1
797,799,1000,4.9094809,3.65,0.15,4,0,0.49094809,1
798,252,49500,1.388332788,0,0.15,4,0,0,3
798,796,1000,4.713189212,4.39,0.15,4,0,0,1
798,799,2000,4.924174211,3.66,0.15,4,0,0,1
798,800,1000,4.656604677,3.46,0.15,4,0,0,1
798,804,3000,4.814336483,4.48,0.15,4,0,0,1
799,253,49500,1.388332788,0,0.15,4,0,0,3
799,795,2500,7.620034625,5.71,0.15,4,0,0,1
799,797,1000,4.9094809,3.65,0.15,4,0,0,1
799,798,2000,4.924174211,3.66,0.15,4,0,0,1
799,805,6000,4.516881431,3.6,0.15,4,0,0,1
800,254,49500,1.388332788,0,0.15,4,0,0,3
800,757,3000,4.716246966,3.71,0.15,4,0,0,1
800,792,500,9.32614848,7.99,0.15,4,0,0,1
800,796,500,4.435062382,3.31,0.15,4,0,0,1
800,798,1000,4.656604677,3.46,0.15,4,0,0.465660468,1
800,808,500,9.620658432,12.39,0.15,4,0,0,1
801,255,49500,1.388332788,0,0.15,4,0,0,3
801,389,2500,12.08567454,9.58,0.15,4,0,0,1
801,793,3000,9.424833454,7.03,0.15,4,0,0,1
801,802,2000,9.522488448,7.09,0.15,4,0,0,1
801,913,3500,33.63239278,24.92,0.15,4,0,0,1
802,256,49500,1.388332788,0,0.15,4,0,0,3
802,388,2000,7.123246226,4.78,0.15,4,0,0,1
802,794,3000,9.32666347,7.41,0.15,4,0,0,1
802,801,2000,9.522488448,7.09,0.15,4,0,0,1
802,803,2500,9.424318464,6.96,0.15,4,0,0,1
803,257,49500,1.388332788,0,0.15,4,0,0,3
803,709,2500,9.817481203,7.69,0.15,4,0,0,1
803,795,2500,9.227978496,7.33,0.15,4,0,0,1
803,802,2500,9.424318464,6.96,0.15,4,0,0,1
803,805,1000,7.405171108,5.9,0.15,4,0,0,1
803,807,1000,7.657258752,5.74,0.15,4,0,0,1
804,258,49500,1.388332788,0,0.15,4,0,0,3
804,798,3000,4.814336483,4.48,0.15,4,0,0,1
804,805,4500,4.615035322,3.6,0.15,4,0,0,1
804,806,2000,4.9094809,3.8,0.15,4,0,0,1
804,808,2500,4.567801075,3.44,0.15,4,0,0,1
805,259,49500,1.388332788,0,0.15,4,0,0,3
805,799,6000,4.516881431,3.6,0.15,4,0,0,1
805,803,1000,7.405171108,5.9,0.15,4,0,0,1
805,804,4500,4.615035322,3.6,0.15,4,0,0,1
805,807,2000,4.811327009,3.81,0.15,4,0,0,1
806,260,49500,1.388332788,0,0.15,4,0,0,3
806,710,2500,4.613989248,3.52,0.15,4,0,0.461398925,1
806,804,2000,4.9094809,3.8,0.15,4,0,0,1
806,807,2000,4.810329216,5.86,0.15,4,0,0,1
806,808,1500,4.79327017,3.62,0.15,4,0,0,1
807,261,49500,1.388332788,0,0.15,4,0,0,3
807,711,2500,4.418743634,3.19,0.15,4,0,0,1
807,803,1000,7.657258752,5.74,0.15,4,0,0,1
807,805,2000,4.811327009,3.81,0.15,4,0,0,1
807,806,2000,4.810329216,5.86,0.15,4,0,0,1
808,262,49500,1.388332788,0,0.15,4,0,0,3
808,584,500,10.09052251,10.64,0.15,4,0,1.009052251,1
808,768,4500,4.712159232,3.59,0.15,4,0,0,1
808,800,500,9.620658432,12.39,0.15,4,0,0,1
808,804,2500,4.567801075,3.44,0.15,4,0,0,1
808,806,1500,4.79327017,3.62,0.15,4,0,0,1
809,263,49500,1.388332788,0,0.15,4,0,0,3
809,697,2500,4.810329216,3.95,0.15,4,0,0,1
809,810,1000,4.712159232,4.17,0.15,4,0,0,1
809,811,2500,4.810329216,3.95,0.15,4,0,0,1
809,814,2500,4.713189212,3.71,0.15,4,0,0,1
810,264,49500,1.388332788,0,0.15,4,0,0,3
810,698,2000,4.615035322,4.67,0.15,4,0,0,1
810,809,1000,4.712159232,4.17,0.15,4,0,0,1
810,812,3500,4.811327009,4.01,0.15,4,0,0,1
810,866,2500,7.365372031,6.49,0.15,4,0,0,1
811,265,49500,1.388332788,0,0.15,4,0,0,3
811,809,2500,4.810329216,3.95,0.15,4,0,0,1
811,812,2500,4.613989248,3.84,0.15,4,0,0,1
811,816,3000,5.010515516,3.81,0.15,4,0,0,1
811,817,2500,4.716246966,3.87,0.15,4,0,0,1
812,266,49500,1.388332788,0,0.15,4,0,0,3
812,810,3500,4.811327009,4.01,0.15,4,0,0,1
812,811,2500,4.613989248,3.84,0.15,4,0,0,1
812,818,2000,5.010515516,3.89,0.15,4,0,0,1
812,866,1000,7.297007098,6.47,0.15,4,0,0,1
813,267,49500,1.388332788,0,0.15,4,0,0,3
813,472,3000,3.01143668,1.39,0.15,4,0,0,1
813,473,1000,1.198317542,1.44,0.15,4,0,0.119831754,1
813,701,2000,4.716246966,4.43,0.15,4,0,0,1
813,814,6000,4.917334499,3.76,0.15,4,0,0,1
814,268,49500,1.388332788,0,0.15,4,0,0,3
814,702,3500,4.713189212,4.55,0.15,4,0,0,1
814,809,2500,4.713189212,3.71,0.15,4,0,0,1
814,813,6000,4.917334499,3.76,0.15,4,0,0,1
814,816,2500,4.721348586,3.95,0.15,4,0,0,1
815,269,49500,1.388332788,0,0.15,4,0,0,3
815,471,3000,5.217799023,3.84,0.15,4,0,0,1
815,472,3000,2.327272358,2.22,0.15,4,0,0.232727236,1
815,638,2000,7.068914772,5.72,0.15,4,0,0,1
815,821,2500,4.716246966,3.58,0.15,4,0,0,1
816,270,49500,1.388332788,0,0.15,4,0,0,3
816,471,3000,1.057322915,0.61,0.15,4,0,0,1
816,811,3000,5.010515516,3.81,0.15,4,0,0,1
816,814,2500,4.721348586,3.95,0.15,4,0,0,1
816,822,2500,4.713189212,3.9,0.15,4,0,0,1
817,271,49500,1.388332788,0,0.15,4,0,0,3
817,470,1000,0.986592246,0.74,0.15,4,0,0,1
817,811,2500,4.716246966,3.87,0.15,4,0,0,1
817,818,3500,4.623371724,4.12,0.15,4,0,0,1
817,819,3500,4.810329216,3.51,0.15,4,0,0,1
818,272,49500,1.388332788,0,0.15,4,0,0,3
818,812,2000,5.010515516,3.89,0.15,4,0,0,1
818,817,3500,4.623371724,4.12,0.15,4,0,0,1
818,820,1500,4.520084026,4.26,0.15,4,0,0,1
818,869,1500,7.146887489,6.33,0.15,4,0,0,1
819,273,49500,1.388332788,0,0.15,4,0,0,3
819,469,3000,1.061877358,0.34,0.15,4,0,0,1
819,817,3500,4.810329216,3.51,0.15,4,0,0,1
819,820,1500,4.41764928,3.52,0.15,4,0,0,1
819,829,3000,4.728494074,3.79,0.15,4,0,0,1
820,274,49500,1.388332788,0,0.15,4,0,0,3
820,818,1500,4.520084026,4.26,0.15,4,0,0,1
